OrderID,OrderDate,Category,Region,Supplier,Warehouse,ShipMode,UnitsOrdered,UnitCost,LeadTimeDays,UnitPrice,UnitsShipped,BackorderUnits,ReorderPoint,ShippingDays,Revenue,COGS,Profit,StockoutFlag,OnTimeFlag,OrderMonth
1001948,2025-08-27,Apparel,South,Supplier B,WH-East,Express,6,227.11,12,343.49,5,1,58,14,1717.45,1135.55,581.9,1,0,2025-08
1004003,2025-08-27,Office Supplies,North,Supplier D,WH-East,Standard,24,355.62,5,594.43,23,1,66,5,13671.89,8179.26,5492.63,1,1,2025-08
1003307,2025-08-27,Health & Beauty,East,Supplier C,WH-East,Standard,13,345.83,6,424.72,11,2,22,7,4671.92,3804.13,867.79,1,1,2025-08
1000521,2025-08-27,Home & Kitchen,South,Supplier E,WH-West,Standard,10,399.64,14,483.01,10,0,44,15,4830.1,3996.4,833.7,0,0,2025-08
1002081,2025-08-27,Apparel,South,Supplier E,WH-East,Standard,13,328.45,10,520.67,12,1,47,12,6248.04,3941.4,2306.64,1,1,2025-08
1004418,2025-08-28,Health & Beauty,South,Supplier C,WH-East,Standard,16,159.81,6,252.63,15,1,49,5,3789.45,2397.15,1392.3,1,1,2025-08
1005560,2025-08-28,Health & Beauty,North,Supplier D,WH-East,Express,5,429.4,4,644.28,5,0,30,6,3221.4,2147.0,1074.4,0,0,2025-08
1005366,2025-08-28,Health & Beauty,West,Supplier E,WH-North,Standard,14,266.06,13,327.36,12,2,46,12,3928.32,3192.72,735.6,1,1,2025-08
1001004,2025-08-28,Apparel,North,Supplier A,WH-North,Express,13,227.15,7,290.2,13,0,57,6,3772.6,2952.95,819.65,0,0,2025-08
1000959,2025-08-28,Apparel,West,Supplier B,WH-West,Standard,14,388.03,9,656.63,11,3,42,7,7222.93,4268.33,2954.6,1,1,2025-08
1003707,2025-08-28,Electronics,South,Supplier E,WH-West,Express,11,344.62,5,419.3,9,2,49,5,3773.7,3101.58,672.12,1,1,2025-08
1004007,2025-08-28,Apparel,East,Supplier A,WH-South,Standard,9,392.64,8,531.43,8,1,30,9,4251.44,3141.12,1110.32,1,1,2025-08
1004743,2025-08-28,Home & Kitchen,South,Supplier D,WH-West,Standard,19,48.65,14,61.88,18,1,34,16,1113.84,875.7,238.14,1,0,2025-08
1004554,2025-08-28,Home & Kitchen,North,Supplier A,WH-East,Standard,2,88.89,14,109.09,2,0,32,14,218.18,177.78,40.4,0,0,2025-08
1005157,2025-08-28,Electronics,West,Supplier D,WH-East,Standard,16,220.01,15,330.44,14,2,16,14,4626.16,3080.14,1546.02,1,0,2025-08
1003962,2025-08-28,Office Supplies,East,Supplier A,WH-West,Standard,8,445.73,15,566.15,8,0,24,14,4529.2,3565.84,963.36,0,0,2025-08
1001776,2025-08-29,Home & Kitchen,West,Supplier B,WH-South,Standard,4,255.64,7,306.92,3,1,34,9,920.76,766.92,153.84,1,1,2025-08
1000514,2025-08-29,Health & Beauty,South,Supplier B,WH-West,Express,4,104.28,16,177.37,4,0,29,15,709.48,417.12,292.36,0,0,2025-08
1005688,2025-08-29,Office Supplies,East,Supplier C,WH-South,Standard,9,35.88,7,61.21,8,1,75,5,489.68,287.04,202.64,1,1,2025-08
1005861,2025-08-29,Health & Beauty,North,Supplier A,WH-West,Standard,10,307.87,7,385.29,9,1,79,6,3467.61,2770.83,696.78,1,1,2025-08
1004957,2025-08-29,Office Supplies,North,Supplier D,WH-East,Standard,1,72.3,17,126.21,1,0,53,15,126.21,72.3,53.91,0,0,2025-08
1000943,2025-08-29,Office Supplies,North,Supplier E,WH-West,Standard,5,22.74,6,30.17,5,0,50,6,150.85,113.7,37.15,0,1,2025-08
1005675,2025-08-29,Apparel,West,Supplier D,WH-South,Express,21,422.73,12,638.35,18,3,35,12,11490.3,7609.14,3881.16,1,0,2025-08
1000356,2025-08-29,Health & Beauty,West,Supplier B,WH-West,Standard,3,23.83,3,39.78,1,2,53,5,39.78,23.83,15.95,1,1,2025-08
1005073,2025-08-29,Electronics,North,Supplier E,WH-South,Standard,8,193.34,16,329.83,7,1,66,17,2308.81,1353.38,955.43,1,0,2025-08
1002627,2025-08-29,Office Supplies,South,Supplier C,WH-South,Express,18,233.15,6,383.9,16,2,55,6,6142.4,3730.4,2412.0,1,0,2025-08
1005709,2025-08-29,Health & Beauty,East,Supplier C,WH-North,Standard,23,96.18,7,146.93,18,5,40,9,2644.74,1731.24,913.5,1,1,2025-08
1003845,2025-08-30,Office Supplies,East,Supplier B,WH-South,Standard,22,118.6,11,176.2,20,2,68,11,3524.0,2372.0,1152.0,1,1,2025-08
1001476,2025-08-30,Home & Kitchen,South,Supplier E,WH-South,Express,10,240.56,4,305.39,10,0,21,6,3053.9,2405.6,648.3,0,0,2025-08
1005092,2025-08-30,Office Supplies,West,Supplier D,WH-South,Express,13,180.2,11,274.68,11,2,19,11,3021.48,1982.2,1039.28,1,0,2025-08
1005151,2025-08-30,Health & Beauty,South,Supplier A,WH-West,Standard,20,373.62,4,543.46,20,0,62,6,10869.2,7472.4,3396.8,0,1,2025-08
1004788,2025-08-30,Electronics,South,Supplier C,WH-West,Standard,6,177.57,3,242.84,5,1,54,1,1214.2,887.85,326.35,1,1,2025-08
1005507,2025-08-30,Apparel,South,Supplier C,WH-East,Standard,21,246.21,3,345.21,21,0,62,4,7249.41,5170.41,2079.0,0,1,2025-08
1000195,2025-08-30,Home & Kitchen,East,Supplier D,WH-West,Standard,10,366.89,5,584.23,9,1,34,6,5258.07,3302.01,1956.06,1,1,2025-08
1005869,2025-08-30,Home & Kitchen,East,Supplier A,WH-North,Standard,21,233.05,9,407.07,18,3,13,8,7327.26,4194.9,3132.36,1,1,2025-08
1001889,2025-08-30,Apparel,West,Supplier C,WH-East,Express,3,115.45,6,169.35,3,0,17,6,508.05,346.35,161.7,0,0,2025-08
1000488,2025-08-30,Apparel,West,Supplier D,WH-East,Standard,1,378.87,2,562.55,1,0,67,1,562.55,378.87,183.68,0,1,2025-08
1002380,2025-08-30,Electronics,West,Supplier C,WH-North,Standard,24,321.87,12,417.51,23,1,21,11,9602.73,7403.01,2199.72,1,1,2025-08
1001237,2025-08-31,Home & Kitchen,South,Supplier D,WH-East,Standard,6,150.61,14,184.83,5,1,55,15,924.15,753.05,171.1,1,0,2025-08
1000240,2025-08-31,Home & Kitchen,North,Supplier B,WH-East,Express,6,426.13,7,523.6,5,1,26,6,2618.0,2130.65,487.35,1,0,2025-08
1000331,2025-08-31,Electronics,West,Supplier C,WH-East,Standard,21,432.95,2,646.69,20,1,31,1,12933.8,8659.0,4274.8,1,1,2025-08
1005255,2025-08-31,Electronics,South,Supplier B,WH-West,Express,2,347.4,15,457.59,2,0,64,13,915.18,694.8,220.38,0,0,2025-08
1002416,2025-08-31,Home & Kitchen,North,Supplier E,WH-North,Express,22,16.88,7,25.27,19,3,51,9,480.13,320.72,159.41,1,0,2025-08
1001306,2025-09-01,Home & Kitchen,East,Supplier B,WH-West,Standard,23,156.88,3,211.86,22,1,52,2,4660.92,3451.36,1209.56,1,1,2025-09
1005490,2025-09-01,Office Supplies,West,Supplier E,WH-East,Standard,13,273.11,13,347.7,12,1,23,11,4172.4,3277.32,895.08,1,1,2025-09
1004356,2025-09-01,Electronics,East,Supplier D,WH-East,Standard,10,141.67,17,210.7,6,4,44,18,1264.2,850.02,414.18,1,0,2025-09
1001328,2025-09-01,Health & Beauty,South,Supplier B,WH-South,Standard,17,302.42,2,510.16,16,1,64,4,8162.56,4838.72,3323.84,1,1,2025-09
1002057,2025-09-01,Apparel,North,Supplier E,WH-North,Express,16,85.11,6,103.28,13,3,78,5,1342.64,1106.43,236.21,1,1,2025-09
1000236,2025-09-01,Electronics,West,Supplier A,WH-North,Same Day,13,333.51,11,565.2,12,1,31,11,6782.4,4002.12,2780.28,1,0,2025-09
1000735,2025-09-01,Office Supplies,East,Supplier C,WH-West,Standard,8,385.64,5,487.41,8,0,23,3,3899.28,3085.12,814.16,0,1,2025-09
1003831,2025-09-01,Home & Kitchen,East,Supplier D,WH-West,Express,9,146.83,5,197.64,8,1,72,5,1581.12,1174.64,406.48,1,1,2025-09
1005932,2025-09-01,Apparel,South,Supplier B,WH-East,Express,14,179.21,3,222.87,14,0,53,4,3120.18,2508.94,611.24,0,1,2025-09
1002882,2025-09-01,Office Supplies,South,Supplier B,WH-North,Standard,12,408.73,14,686.52,10,2,47,15,6865.2,4087.3,2777.9,1,0,2025-09
1001558,2025-09-01,Electronics,West,Supplier B,WH-West,Standard,20,130.38,14,171.72,20,0,65,14,3434.4,2607.6,826.8,0,0,2025-09
1002879,2025-09-01,Office Supplies,East,Supplier C,WH-East,Standard,24,27.81,9,33.58,23,1,61,7,772.34,639.63,132.71,1,1,2025-09
1005840,2025-09-01,Electronics,North,Supplier D,WH-East,Standard,20,436.15,11,751.87,20,0,26,11,15037.4,8723.0,6314.4,0,1,2025-09
1004009,2025-09-02,Electronics,North,Supplier A,WH-West,Standard,13,54.07,8,83.41,12,1,15,9,1000.92,648.84,352.08,1,1,2025-09
1003333,2025-09-02,Home & Kitchen,North,Supplier D,WH-West,Same Day,19,78.6,2,97.55,17,2,70,1,1658.35,1336.2,322.15,1,1,2025-09
1005101,2025-09-02,Electronics,East,Supplier E,WH-North,Express,7,69.18,13,102.68,7,0,68,14,718.76,484.26,234.5,0,0,2025-09
1002901,2025-09-02,Office Supplies,North,Supplier C,WH-East,Standard,3,245.66,5,289.19,3,0,69,6,867.57,736.98,130.59,0,1,2025-09
1005392,2025-09-02,Home & Kitchen,West,Supplier E,WH-North,Express,18,445.96,11,737.69,17,1,38,12,12540.73,7581.32,4959.41,1,0,2025-09
1000263,2025-09-02,Home & Kitchen,East,Supplier A,WH-South,Standard,14,254.39,6,409.13,12,2,23,7,4909.56,3052.68,1856.88,1,1,2025-09
1005876,2025-09-02,Home & Kitchen,South,Supplier C,WH-North,Standard,22,392.71,17,479.6,21,1,57,17,10071.6,8246.91,1824.69,1,0,2025-09
1000477,2025-09-03,Electronics,North,Supplier D,WH-South,Standard,13,123.72,3,145.79,12,1,65,5,1749.48,1484.64,264.84,1,1,2025-09
1000562,2025-09-03,Office Supplies,East,Supplier A,WH-South,Express,19,93.78,8,138.28,17,2,42,9,2350.76,1594.26,756.5,1,0,2025-09
1003083,2025-09-03,Office Supplies,North,Supplier D,WH-East,Standard,14,398.02,10,575.72,13,1,17,10,7484.36,5174.26,2310.1,1,1,2025-09
1003353,2025-09-03,Electronics,West,Supplier E,WH-South,Standard,15,405.1,8,698.12,14,1,43,6,9773.68,5671.4,4102.28,1,1,2025-09
1005445,2025-09-03,Office Supplies,South,Supplier C,WH-South,Express,8,10.78,16,12.94,7,1,13,15,90.58,75.46,15.12,1,0,2025-09
1002185,2025-09-03,Home & Kitchen,East,Supplier A,WH-East,Standard,5,319.93,11,442.29,5,0,59,11,2211.45,1599.65,611.8,0,1,2025-09
1002795,2025-09-03,Home & Kitchen,West,Supplier B,WH-South,Standard,5,194.65,4,253.24,4,1,20,4,1012.96,778.6,234.36,1,1,2025-09
1003682,2025-09-03,Health & Beauty,West,Supplier D,WH-North,Same Day,11,112.89,15,151.55,8,3,39,15,1212.4,903.12,309.28,1,0,2025-09
1003976,2025-09-04,Electronics,East,Supplier E,WH-South,Standard,23,163.76,3,272.14,22,1,55,4,5987.08,3602.72,2384.36,1,1,2025-09
1005380,2025-09-04,Office Supplies,East,Supplier A,WH-East,Same Day,19,195.72,8,234.46,19,0,14,8,4454.74,3718.68,736.06,0,0,2025-09
1001395,2025-09-04,Electronics,North,Supplier D,WH-West,Express,19,50.05,3,58.79,16,3,58,1,940.64,800.8,139.84,1,1,2025-09
1000504,2025-09-04,Home & Kitchen,West,Supplier E,WH-North,Standard,18,202.67,13,271.02,17,1,55,13,4607.34,3445.39,1161.95,1,0,2025-09
1000130,2025-09-04,Home & Kitchen,North,Supplier B,WH-South,Same Day,13,403.88,6,689.52,12,1,38,6,8274.24,4846.56,3427.68,1,0,2025-09
1000208,2025-09-04,Home & Kitchen,South,Supplier A,WH-South,Standard,1,338.18,17,452.75,1,0,77,19,452.75,338.18,114.57,0,0,2025-09
1005620,2025-09-04,Electronics,West,Supplier C,WH-South,Standard,23,262.69,8,433.97,23,0,74,7,9981.31,6041.87,3939.44,0,1,2025-09
1003464,2025-09-04,Apparel,West,Supplier B,WH-North,Express,12,169.84,3,201.1,11,1,37,4,2212.1,1868.24,343.86,1,1,2025-09
1003987,2025-09-04,Apparel,West,Supplier C,WH-North,Express,15,82.55,4,120.21,15,0,77,6,1803.15,1238.25,564.9,0,0,2025-09
1005786,2025-09-04,Health & Beauty,West,Supplier A,WH-North,Express,18,101.47,8,129.39,16,2,11,10,2070.24,1623.52,446.72,1,0,2025-09
1001000,2025-09-04,Apparel,East,Supplier A,WH-West,Express,23,382.21,12,476.3,23,0,19,13,10954.9,8790.83,2164.07,0,0,2025-09
1000923,2025-09-04,Apparel,North,Supplier D,WH-East,Same Day,23,146.53,15,201.46,19,4,25,14,3827.74,2784.07,1043.67,1,0,2025-09
1001132,2025-09-04,Home & Kitchen,South,Supplier B,WH-East,Same Day,23,119.54,16,189.1,21,2,30,17,3971.1,2510.34,1460.76,1,0,2025-09
1002969,2025-09-04,Home & Kitchen,East,Supplier A,WH-North,Standard,12,295.36,4,499.78,11,1,38,4,5497.58,3248.96,2248.62,1,1,2025-09
1002972,2025-09-04,Electronics,West,Supplier B,WH-South,Standard,14,319.28,5,534.69,14,0,16,3,7485.66,4469.92,3015.74,0,1,2025-09
1000416,2025-09-04,Electronics,West,Supplier B,WH-South,Standard,8,192.98,8,301.63,7,1,18,6,2111.41,1350.86,760.55,1,1,2025-09
1002062,2025-09-05,Apparel,West,Supplier E,WH-West,Standard,8,34.39,15,43.72,8,0,36,14,349.76,275.12,74.64,0,0,2025-09
1002262,2025-09-05,Apparel,West,Supplier E,WH-North,Standard,24,256.66,6,384.39,20,4,10,5,7687.8,5133.2,2554.6,1,1,2025-09
1003095,2025-09-05,Apparel,South,Supplier E,WH-East,Standard,22,361.48,7,622.17,21,1,43,5,13065.57,7591.08,5474.49,1,1,2025-09
1004480,2025-09-05,Apparel,South,Supplier C,WH-South,Standard,7,417.05,8,574.33,7,0,71,9,4020.31,2919.35,1100.96,0,1,2025-09
1005208,2025-09-05,Electronics,East,Supplier E,WH-West,Standard,15,312.0,15,521.16,13,2,57,15,6775.08,4056.0,2719.08,1,0,2025-09
1003774,2025-09-05,Apparel,North,Supplier E,WH-North,Standard,24,233.55,4,388.28,22,2,78,4,8542.16,5138.1,3404.06,1,1,2025-09
1000008,2025-09-06,Electronics,South,Supplier D,WH-West,Standard,7,322.29,14,551.95,7,0,47,15,3863.65,2256.03,1607.62,0,0,2025-09
1002418,2025-09-06,Apparel,East,Supplier C,WH-North,Standard,20,121.06,13,156.91,19,1,72,15,2981.29,2300.14,681.15,1,0,2025-09
1005196,2025-09-06,Electronics,North,Supplier E,WH-East,Standard,4,342.05,15,552.33,4,0,36,15,2209.32,1368.2,841.12,0,0,2025-09
1004101,2025-09-06,Apparel,West,Supplier A,WH-East,Standard,20,123.6,5,144.17,14,6,22,5,2018.38,1730.4,287.98,1,1,2025-09
1001443,2025-09-06,Electronics,West,Supplier E,WH-North,Standard,7,409.08,14,530.32,6,1,70,16,3181.92,2454.48,727.44,1,0,2025-09
1004065,2025-09-06,Health & Beauty,East,Supplier A,WH-West,Express,15,438.36,10,526.26,14,1,29,10,7367.64,6137.04,1230.6,1,0,2025-09
1005368,2025-09-06,Apparel,North,Supplier A,WH-South,Standard,16,406.97,13,567.41,15,1,52,12,8511.15,6104.55,2406.6,1,1,2025-09
1001037,2025-09-07,Office Supplies,North,Supplier D,WH-North,Express,21,266.61,6,375.64,20,1,45,6,7512.8,5332.2,2180.6,1,0,2025-09
1004899,2025-09-07,Home & Kitchen,North,Supplier A,WH-West,Standard,10,270.44,6,387.62,9,1,41,7,3488.58,2433.96,1054.62,1,1,2025-09
1004738,2025-09-07,Home & Kitchen,West,Supplier A,WH-East,Standard,4,137.67,14,199.7,4,0,40,14,798.8,550.68,248.12,0,0,2025-09
1004547,2025-09-07,Office Supplies,North,Supplier B,WH-East,Standard,5,361.79,7,432.2,5,0,53,5,2161.0,1808.95,352.05,0,1,2025-09
1001115,2025-09-07,Apparel,East,Supplier A,WH-West,Standard,11,153.04,12,186.88,10,1,29,10,1868.8,1530.4,338.4,1,1,2025-09
1005843,2025-09-07,Office Supplies,South,Supplier D,WH-North,Express,24,212.77,3,269.84,23,1,14,4,6206.32,4893.71,1312.61,1,1,2025-09
1003827,2025-09-07,Home & Kitchen,East,Supplier C,WH-West,Express,14,194.76,6,269.55,14,0,57,8,3773.7,2726.64,1047.06,0,0,2025-09
1001381,2025-09-07,Health & Beauty,East,Supplier A,WH-East,Standard,16,144.57,14,215.24,12,4,12,16,2582.88,1734.84,848.04,1,0,2025-09
1001049,2025-09-07,Electronics,South,Supplier C,WH-East,Standard,20,224.84,11,319.6,20,0,39,9,6392.0,4496.8,1895.2,0,1,2025-09
1001112,2025-09-07,Office Supplies,South,Supplier C,WH-South,Standard,3,346.57,11,470.3,3,0,77,9,1410.9,1039.71,371.19,0,1,2025-09
1001560,2025-09-08,Health & Beauty,South,Supplier B,WH-East,Standard,9,156.97,4,200.06,7,2,60,3,1400.42,1098.79,301.63,1,1,2025-09
1002561,2025-09-08,Electronics,West,Supplier D,WH-North,Standard,6,33.49,5,52.95,6,0,25,7,317.7,200.94,116.76,0,1,2025-09
1000525,2025-09-08,Apparel,South,Supplier C,WH-East,Standard,10,149.83,2,181.08,10,0,33,4,1810.8,1498.3,312.5,0,1,2025-09
1001890,2025-09-08,Office Supplies,West,Supplier D,WH-West,Standard,19,289.29,13,382.23,19,0,45,11,7262.37,5496.51,1765.86,0,1,2025-09
1003231,2025-09-09,Electronics,West,Supplier E,WH-West,Standard,18,132.41,5,166.78,17,1,76,7,2835.26,2250.97,584.29,1,1,2025-09
1005998,2025-09-09,Office Supplies,North,Supplier A,WH-North,Standard,20,235.18,14,360.63,17,3,12,16,6130.71,3998.06,2132.65,1,0,2025-09
1002817,2025-09-09,Home & Kitchen,North,Supplier D,WH-South,Standard,12,356.49,15,557.82,11,1,66,16,6136.02,3921.39,2214.63,1,0,2025-09
1002807,2025-09-09,Electronics,North,Supplier A,WH-North,Standard,22,443.72,13,574.13,22,0,70,12,12630.86,9761.84,2869.02,0,1,2025-09
1005633,2025-09-09,Office Supplies,South,Supplier B,WH-West,Express,3,202.46,17,270.13,3,0,18,19,810.39,607.38,203.01,0,0,2025-09
1002277,2025-09-09,Health & Beauty,North,Supplier D,WH-East,Express,10,162.02,9,211.59,9,1,65,8,1904.31,1458.18,446.13,1,0,2025-09
1005674,2025-09-09,Electronics,South,Supplier C,WH-West,Standard,22,45.91,4,64.7,21,1,40,2,1358.7,964.11,394.59,1,1,2025-09
1004372,2025-09-09,Office Supplies,South,Supplier B,WH-South,Express,16,8.4,16,10.91,15,1,67,16,163.65,126.0,37.65,1,0,2025-09
1005716,2025-09-09,Electronics,South,Supplier C,WH-South,Standard,13,318.84,11,488.67,10,3,71,13,4886.7,3188.4,1698.3,1,0,2025-09
1005504,2025-09-09,Apparel,East,Supplier E,WH-South,Standard,11,64.96,5,96.13,9,2,22,5,865.17,584.64,280.53,1,1,2025-09
1005719,2025-09-09,Home & Kitchen,East,Supplier D,WH-South,Standard,24,218.0,5,252.85,21,3,16,5,5309.85,4578.0,731.85,1,1,2025-09
1002971,2025-09-10,Home & Kitchen,North,Supplier C,WH-West,Express,7,422.3,4,488.25,6,1,51,4,2929.5,2533.8,395.7,1,1,2025-09
1002112,2025-09-10,Apparel,South,Supplier C,WH-West,Standard,21,140.45,8,204.98,19,2,58,9,3894.62,2668.55,1226.07,1,1,2025-09
1003951,2025-09-10,Home & Kitchen,West,Supplier D,WH-West,Express,12,21.08,10,33.68,11,1,69,10,370.48,231.88,138.6,1,0,2025-09
1004685,2025-09-10,Office Supplies,North,Supplier C,WH-North,Standard,23,382.5,16,599.3,22,1,38,16,13184.6,8415.0,4769.6,1,0,2025-09
1002772,2025-09-10,Health & Beauty,South,Supplier C,WH-East,Standard,18,400.77,13,641.03,15,3,22,13,9615.45,6011.55,3603.9,1,0,2025-09
1002824,2025-09-10,Home & Kitchen,East,Supplier E,WH-East,Express,16,150.63,9,187.86,15,1,54,9,2817.9,2259.45,558.45,1,0,2025-09
1003676,2025-09-10,Electronics,North,Supplier B,WH-East,Standard,12,216.63,6,256.08,11,1,62,5,2816.88,2382.93,433.95,1,1,2025-09
1004458,2025-09-10,Apparel,South,Supplier B,WH-North,Standard,16,146.74,4,208.11,15,1,41,5,3121.65,2201.1,920.55,1,1,2025-09
1004441,2025-09-10,Apparel,East,Supplier E,WH-East,Standard,9,176.61,17,265.55,7,2,19,18,1858.85,1236.27,622.58,1,0,2025-09
1000165,2025-09-11,Office Supplies,South,Supplier E,WH-West,Standard,14,333.06,6,551.6,13,1,46,4,7170.8,4329.78,2841.02,1,1,2025-09
1001970,2025-09-11,Home & Kitchen,South,Supplier E,WH-East,Standard,3,178.67,8,223.34,3,0,20,6,670.02,536.01,134.01,0,1,2025-09
1003038,2025-09-11,Home & Kitchen,West,Supplier D,WH-East,Standard,23,35.52,11,45.11,23,0,13,13,1037.53,816.96,220.57,0,0,2025-09
1005499,2025-09-11,Apparel,West,Supplier D,WH-North,Express,16,197.58,15,261.87,14,2,19,16,3666.18,2766.12,900.06,1,0,2025-09
1001448,2025-09-11,Office Supplies,North,Supplier E,WH-North,Express,6,212.45,16,296.96,5,1,59,15,1484.8,1062.25,422.55,1,0,2025-09
1003917,2025-09-11,Home & Kitchen,North,Supplier B,WH-South,Standard,16,317.4,8,427.64,13,3,71,6,5559.32,4126.2,1433.12,1,1,2025-09
1003253,2025-09-11,Office Supplies,West,Supplier B,WH-West,Express,18,36.54,11,61.86,18,0,41,13,1113.48,657.72,455.76,0,0,2025-09
1000420,2025-09-11,Electronics,East,Supplier A,WH-East,Express,9,386.44,17,604.8,8,1,45,19,4838.4,3091.52,1746.88,1,0,2025-09
1003946,2025-09-11,Apparel,South,Supplier A,WH-West,Same Day,19,301.93,4,420.44,15,4,28,5,6306.6,4528.95,1777.65,1,0,2025-09
1003489,2025-09-11,Health & Beauty,East,Supplier E,WH-West,Standard,16,331.06,14,550.11,14,2,15,14,7701.54,4634.84,3066.7,1,0,2025-09
1004552,2025-09-11,Electronics,East,Supplier B,WH-West,Standard,1,360.34,10,629.78,1,0,66,12,629.78,360.34,269.44,0,1,2025-09
1002520,2025-09-12,Home & Kitchen,North,Supplier A,WH-East,Standard,16,69.9,5,116.69,16,0,32,5,1867.04,1118.4,748.64,0,1,2025-09
1003736,2025-09-12,Apparel,South,Supplier E,WH-North,Standard,14,285.03,17,454.63,10,4,12,17,4546.3,2850.3,1696.0,1,0,2025-09
1003213,2025-09-12,Electronics,West,Supplier B,WH-South,Same Day,4,318.53,9,437.66,4,0,42,10,1750.64,1274.12,476.52,0,0,2025-09
1004488,2025-09-12,Electronics,North,Supplier A,WH-East,Standard,5,237.41,7,354.04,4,1,34,8,1416.16,949.64,466.52,1,1,2025-09
1002234,2025-09-12,Electronics,North,Supplier B,WH-West,Standard,22,142.76,4,203.62,20,2,17,4,4072.4,2855.2,1217.2,1,1,2025-09
1005898,2025-09-12,Apparel,West,Supplier E,WH-North,Express,7,412.19,8,684.57,7,0,16,8,4791.99,2885.33,1906.66,0,0,2025-09
1004771,2025-09-13,Office Supplies,South,Supplier E,WH-South,Express,6,388.0,6,549.27,5,1,12,8,2746.35,1940.0,806.35,1,0,2025-09
1005791,2025-09-13,Electronics,North,Supplier B,WH-East,Standard,20,398.44,17,630.53,17,3,62,15,10719.01,6773.48,3945.53,1,0,2025-09
1002089,2025-09-13,Electronics,South,Supplier A,WH-North,Express,9,326.32,4,485.21,9,0,77,6,4366.89,2936.88,1430.01,0,0,2025-09
1004864,2025-09-13,Apparel,South,Supplier D,WH-East,Standard,24,317.52,12,431.17,21,3,38,13,9054.57,6667.92,2386.65,1,0,2025-09
1003099,2025-09-13,Home & Kitchen,West,Supplier A,WH-South,Standard,1,268.25,3,389.64,1,0,49,5,389.64,268.25,121.39,0,1,2025-09
1004511,2025-09-13,Apparel,North,Supplier A,WH-East,Standard,8,138.33,5,240.74,7,1,50,5,1685.18,968.31,716.87,1,1,2025-09
1005995,2025-09-13,Electronics,East,Supplier D,WH-East,Standard,14,221.01,11,257.85,11,3,11,9,2836.35,2431.11,405.24,1,1,2025-09
1001135,2025-09-13,Office Supplies,East,Supplier B,WH-South,Standard,24,319.12,4,490.66,22,2,39,5,10794.52,7020.64,3773.88,1,1,2025-09
1003133,2025-09-13,Electronics,South,Supplier B,WH-West,Express,11,157.08,3,217.23,10,1,38,3,2172.3,1570.8,601.5,1,1,2025-09
1000885,2025-09-14,Home & Kitchen,South,Supplier D,WH-North,Same Day,3,245.8,7,307.3,3,0,45,8,921.9,737.4,184.5,0,0,2025-09
1002549,2025-09-14,Apparel,West,Supplier A,WH-North,Same Day,22,243.03,7,336.73,20,2,26,7,6734.6,4860.6,1874.0,1,0,2025-09
1000918,2025-09-14,Electronics,South,Supplier D,WH-South,Standard,13,125.3,14,200.67,12,1,71,14,2408.04,1503.6,904.44,1,0,2025-09
1001114,2025-09-14,Home & Kitchen,South,Supplier B,WH-West,Standard,15,236.28,13,291.97,13,2,55,13,3795.61,3071.64,723.97,1,0,2025-09
1001061,2025-09-14,Apparel,South,Supplier B,WH-South,Express,16,280.46,12,373.91,16,0,28,13,5982.56,4487.36,1495.2,0,0,2025-09
1003814,2025-09-14,Office Supplies,West,Supplier D,WH-North,Express,6,98.6,6,150.45,5,1,20,8,752.25,493.0,259.25,1,0,2025-09
1001356,2025-09-14,Home & Kitchen,East,Supplier B,WH-North,Express,2,89.96,10,117.42,2,0,47,10,234.84,179.92,54.92,0,0,2025-09
1002695,2025-09-14,Home & Kitchen,South,Supplier B,WH-South,Express,9,240.08,17,291.48,8,1,53,17,2331.84,1920.64,411.2,1,0,2025-09
1001923,2025-09-14,Home & Kitchen,South,Supplier E,WH-South,Same Day,17,433.7,3,643.88,16,1,29,1,10302.08,6939.2,3362.88,1,1,2025-09
1000779,2025-09-15,Home & Kitchen,West,Supplier D,WH-West,Standard,10,107.14,12,186.77,10,0,26,14,1867.7,1071.4,796.3,0,0,2025-09
1005159,2025-09-15,Home & Kitchen,East,Supplier B,WH-North,Express,2,313.62,13,380.05,2,0,77,15,760.1,627.24,132.86,0,0,2025-09
1005512,2025-09-15,Office Supplies,South,Supplier A,WH-South,Standard,13,208.87,14,251.18,12,1,56,14,3014.16,2506.44,507.72,1,0,2025-09
1000938,2025-09-15,Health & Beauty,East,Supplier A,WH-South,Standard,22,329.96,16,568.98,22,0,41,17,12517.56,7259.12,5258.44,0,0,2025-09
1003687,2025-09-15,Electronics,East,Supplier E,WH-East,Standard,17,437.76,9,746.93,15,2,11,8,11203.95,6566.4,4637.55,1,1,2025-09
1004543,2025-09-15,Electronics,North,Supplier B,WH-North,Standard,22,79.89,11,121.54,17,5,52,13,2066.18,1358.13,708.05,1,0,2025-09
1000267,2025-09-15,Electronics,West,Supplier D,WH-West,Standard,23,51.49,7,79.26,21,2,63,6,1664.46,1081.29,583.17,1,1,2025-09
1002477,2025-09-15,Apparel,East,Supplier E,WH-South,Standard,17,249.76,13,294.49,15,2,70,14,4417.35,3746.4,670.95,1,0,2025-09
1001258,2025-09-15,Apparel,South,Supplier C,WH-East,Standard,18,397.56,11,683.85,17,1,68,11,11625.45,6758.52,4866.93,1,1,2025-09
1000209,2025-09-16,Home & Kitchen,West,Supplier C,WH-North,Standard,3,97.6,11,146.68,3,0,54,11,440.04,292.8,147.24,0,1,2025-09
